amount,balance,trans_type_UNKNOWN,trans_type_WITHDRAWAL,trans_operation_COLLECTION_FROM_OTHER_BANK,trans_operation_CREDIT_IN_CASH,trans_operation_REMITTANCE_TO_OTHER_BANK,trans_operation_UNKNOWN,trans_operation_WITHDRAWAL_IN_CASH,trans_k_symbol_INSURANCE_PAYMENT,trans_k_symbol_INTEREST_CREDITED,trans_k_symbol_LOAN_PAYMENT,trans_k_symbol_OLD_AGE_PENSION,trans_k_symbol_PAYMENT_ON_STATEMENT,trans_k_symbol_SANCTION_INTEREST,trans_k_symbol_UNKNOWN,cluster
23910.0,77000.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7366.0,65009.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3524.0,27900.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
18819.0,75655.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5740.0,16642.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7626.0,36785.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23317.0,71873.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3100.0,15214.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4209.0,21497.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5272.0,51534.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13565.0,13965.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11987.0,35428.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
27016.0,67863.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
17875.0,59351.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21073.0,64766.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3464.0,18680.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23017.0,24017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3357.0,9368.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8453.0,19319.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8201.0,48081.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15605.0,101993.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7662.0,66258.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
40840.0,74887.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
18642.0,39409.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11494.0,55300.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3963.0,17104.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4187.0,52622.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23330.0,94313.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
34934.0,91109.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16819.0,49098.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3247.0,28919.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
600.0,26512.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22798.0,117398.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18089.0,76052.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3223.0,29680.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
22595.0,47058.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
17571.0,47019.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20158.0,74652.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7778.0,53954.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21535.0,72682.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3400.0,18407.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1500.0,25933.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4741.0,36254.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11518.0,60911.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4448.0,17551.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15984.0,62561.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6588.0,38277.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15541.0,61601.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22021.0,41505.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
22544.0,77073.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5463.0,39426.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
29389.0,63858.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
14342.0,30989.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
36564.0,90446.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
42424.0,74793.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
26040.0,56894.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12651.0,42927.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
36583.0,88491.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
27377.0,100158.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8976.0,104856.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18995.0,39871.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12275.0,39481.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19809.0,42418.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1200.0,26038.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
600.0,25405.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3191.0,19768.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3855.0,36661.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
34555.0,35555.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
9408.0,53402.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14340.0,27922.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16664.0,76803.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4025.0,22858.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2400.0,32558.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7000.0,30400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11548.0,53013.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6447.0,26447.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
200.0,56796.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10838.0,60789.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9128.0,23183.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11771.0,59778.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12400.0,38155.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9410.0,40152.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
400.0,24035.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23347.0,95666.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5016.0,34102.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18602.0,49569.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
48698.0,119933.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19894.0,44114.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17202.0,111827.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10500.0,17468.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6268.0,6968.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17636.0,61943.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
37182.0,104327.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11036.0,27544.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
9376.0,43501.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15513.0,47516.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13424.0,58108.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10942.0,37885.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10600.0,65353.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11213.0,33768.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6342.0,35070.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9700.0,31905.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
200.0,43332.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22991.0,41072.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3972.0,50050.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
13201.0,41378.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23041.0,37878.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3146.0,16775.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2977.0,23988.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
17493.0,61037.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1300.0,13600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24999.0,89795.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10319.0,32658.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12654.0,34212.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2100.0,27687.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3492.0,28359.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
26736.0,81415.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23429.0,70218.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8533.0,35759.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4125.0,25499.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
33797.0,79995.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
31937.0,55246.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5592.0,39079.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13508.0,48783.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7867.0,22189.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12863.0,38645.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16720.0,61717.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15918.0,16518.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3068.0,18798.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
46714.0,56673.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
49681.0,83607.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
200.0,43831.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6502.0,24984.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14283.0,56458.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
41490.0,85253.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
9087.0,57240.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4000.0,19271.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19852.0,64161.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
49920.0,67701.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4305.0,37800.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22360.0,46658.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3400.0,69855.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4210.0,24589.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3416.0,34802.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6071.0,28796.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
400.0,19469.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12818.0,38019.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
34916.0,43044.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19288.0,88304.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17211.0,68143.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23233.0,50315.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16457.0,58324.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3163.0,22203.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15257.0,41062.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24319.0,45038.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22054.0,78779.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
33389.0,33689.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18788.0,56732.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15684.0,44650.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
34263.0,59073.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3401.0,18321.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
10405.0,48025.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3404.0,26549.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16490.0,29510.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5463.0,70875.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16085.0,53954.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14846.0,38936.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16100.0,9924.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5694.0,19810.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3341.0,27451.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
10631.0,28802.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15714.0,57619.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5142.0,50258.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8574.0,28568.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6014.0,54835.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3330.0,24119.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
17531.0,57849.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12149.0,27732.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17354.0,60539.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17385.0,37703.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3016.0,25640.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6803.0,41613.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9816.0,43586.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2993.0,24048.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
14961.0,38285.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10768.0,31520.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
18481.0,49798.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2400.0,8715.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20529.0,61511.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3132.0,24984.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2902.0,3802.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23003.0,79698.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13734.0,63439.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10324.0,74192.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9924.0,21300.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
30292.0,82615.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
7405.0,42456.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20213.0,43885.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14301.0,27668.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22550.0,60519.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5209.0,25857.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3382.0,22561.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
22103.0,50908.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3250.0,30918.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6511.0,62006.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9261.0,29392.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3773.0,35330.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
7393.0,21449.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16064.0,66932.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17623.0,40163.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23122.0,42396.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6844.0,27009.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3441.0,24798.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5443.0,37564.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5549.0,32458.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13455.0,45127.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13201.0,60836.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5015.0,29579.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2904.0,13795.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
24026.0,72373.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
31648.0,53656.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11222.0,32781.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11639.0,60838.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7618.0,30846.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3420.0,18251.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
33735.0,76489.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
44349.0,170071.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22127.0,47321.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18471.0,40350.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18286.0,45846.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19935.0,71027.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10770.0,41065.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8367.0,57129.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15290.0,53403.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15405.0,65425.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17275.0,62303.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23271.0,37937.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14609.0,74837.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15272.0,48115.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13463.0,53658.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11448.0,61979.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5828.0,20513.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5956.0,31316.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
30297.0,73632.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14075.0,40451.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3492.0,24441.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
43493.0,91552.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23383.0,95360.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17578.0,51329.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17592.0,54031.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19951.0,72446.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12663.0,52111.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6920.0,29160.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5503.0,6503.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21122.0,84687.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5129.0,18244.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9226.0,32847.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7813.0,34562.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17864.0,70983.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3403.0,27173.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
22645.0,73807.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3495.0,40544.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2700.0,8373.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24692.0,50951.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23294.0,50933.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
27680.0,65670.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
24753.0,79643.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8827.0,26452.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3389.0,19057.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
18053.0,65624.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3375.0,26267.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3275.0,20150.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
900.0,20232.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11970.0,22073.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3189.0,18131.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20229.0,45583.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3948.0,18506.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21340.0,64949.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15297.0,67122.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9908.0,33436.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
29880.0,42978.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
18981.0,68765.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
42357.0,68840.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15197.0,39709.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5593.0,32439.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7000.0,47958.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
49260.0,80679.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11634.0,37679.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2911.0,15623.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
24329.0,65517.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7930.0,27607.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12088.0,54720.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23024.0,66490.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24566.0,50912.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
26217.0,99256.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2904.0,17222.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8531.0,36215.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7915.0,37973.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3400.0,17112.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16411.0,60155.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15827.0,42878.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9148.0,54054.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
49875.0,77356.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
28045.0,49627.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5073.0,33536.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
29273.0,73482.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11761.0,26743.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4896.0,61782.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3186.0,15924.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3406.0,7812.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3453.0,19489.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
22793.0,66906.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
35115.0,91825.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14407.0,35060.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24453.0,59248.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11135.0,39449.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17662.0,41278.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21736.0,49561.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23938.0,88291.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14826.0,52711.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11855.0,30553.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13687.0,27409.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18729.0,41329.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18159.0,48239.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3191.0,32418.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19694.0,63200.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16162.0,48636.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23383.0,94083.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2913.0,22611.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
10816.0,25576.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9738.0,86552.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10697.0,35886.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10357.0,59458.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
45474.0,83089.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14000.0,61160.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22054.0,54940.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13304.0,56580.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12817.0,56980.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20662.0,57714.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6932.0,23828.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3731.0,35721.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
7894.0,34880.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
