date,amount,balance,trans_type_UNKNOWN,trans_type_WITHDRAWAL,trans_operation_COLLECTION_FROM_OTHER_BANK,trans_operation_CREDIT_IN_CASH,trans_operation_REMITTANCE_TO_OTHER_BANK,trans_operation_UNKNOWN,trans_operation_WITHDRAWAL_IN_CASH,trans_k_symbol_INSURANCE_PAYMENT,trans_k_symbol_INTEREST_CREDITED,trans_k_symbol_LOAN_PAYMENT,trans_k_symbol_OLD_AGE_PENSION,trans_k_symbol_PAYMENT_ON_STATEMENT,trans_k_symbol_SANCTION_INTEREST,trans_k_symbol_UNKNOWN,cluster
1998-01-05,1300.0,16705.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17842.0,44209.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,20551.0,28165.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3224.0,26317.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3454.0,21481.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15238.0,67778.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5805.0,36482.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,16627.0,38983.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,37791.0,70192.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15206.0,66453.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,4065.0,26132.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23618.0,97277.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,41252.0,77114.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,44900.0,80124.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,24381.0,41183.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3270.0,19803.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,12395.0,37121.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17001.0,38092.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,9568.0,39717.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,24245.0,50176.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,36191.0,68889.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,4300.0,22600.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23528.0,67023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,13126.0,63795.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23131.0,75424.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,18109.0,70235.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,37085.0,68070.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17275.0,64403.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,8357.0,24904.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23453.0,64100.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23081.0,80263.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,11505.0,20973.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,13777.0,60878.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23268.0,53088.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3096.0,23581.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,22485.0,30431.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,20510.0,47195.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,2946.0,16392.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,7012.0,46611.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,24368.0,93214.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,16001.0,55696.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,14824.0,42758.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,18964.0,40992.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,19159.0,87442.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,4500.0,22635.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,8806.0,32003.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,6862.0,35666.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,1800.0,16218.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,21214.0,62036.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,11135.0,31269.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23910.0,77000.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,7366.0,65009.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3524.0,27900.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,18819.0,75655.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5740.0,16642.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,7626.0,36785.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23317.0,71873.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3100.0,15214.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,4209.0,21497.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5272.0,51534.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,13565.0,13965.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,11987.0,35428.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,27016.0,67863.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17875.0,59351.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,21073.0,64766.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3464.0,18680.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23017.0,24017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3357.0,9368.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,8453.0,19319.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,8201.0,48081.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15605.0,101993.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,7662.0,66258.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,40840.0,74887.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,18642.0,39409.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,11494.0,55300.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3963.0,17104.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,4187.0,52622.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23330.0,94313.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,34934.0,91109.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,16819.0,49098.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3247.0,28919.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,600.0,26512.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,22798.0,117398.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,18089.0,76052.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3223.0,29680.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,22595.0,47058.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17571.0,47019.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,20158.0,74652.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,7778.0,53954.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,21535.0,72682.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3400.0,18407.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,1500.0,25933.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,4741.0,36254.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,11518.0,60911.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,4448.0,17551.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15984.0,62561.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,6588.0,38277.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15541.0,61601.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,22021.0,41505.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,22544.0,77073.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5463.0,39426.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,29389.0,63858.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,14342.0,30989.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,36564.0,90446.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,42424.0,74793.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,26040.0,56894.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,12651.0,42927.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,36583.0,88491.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,27377.0,100158.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,8976.0,104856.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,18995.0,39871.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,12275.0,39481.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,19809.0,42418.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,1200.0,26038.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,600.0,25405.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3191.0,19768.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3855.0,36661.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,34555.0,35555.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,9408.0,53402.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,14340.0,27922.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,16664.0,76803.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,4025.0,22858.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,2400.0,32558.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,7000.0,30400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,11548.0,53013.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,6447.0,26447.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,200.0,56796.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,10838.0,60789.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,9128.0,23183.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,11771.0,59778.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,12400.0,38155.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,9410.0,40152.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,400.0,24035.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23347.0,95666.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5016.0,34102.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,18602.0,49569.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,48698.0,119933.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,19894.0,44114.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17202.0,111827.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,10500.0,17468.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,6268.0,6968.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17636.0,61943.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,37182.0,104327.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,11036.0,27544.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,9376.0,43501.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15513.0,47516.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,13424.0,58108.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,10942.0,37885.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,10600.0,65353.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,11213.0,33768.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,6342.0,35070.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,9700.0,31905.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,200.0,43332.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,22991.0,41072.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3972.0,50050.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,13201.0,41378.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23041.0,37878.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3146.0,16775.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,2977.0,23988.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17493.0,61037.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,1300.0,13600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,24999.0,89795.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,10319.0,32658.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,12654.0,34212.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,2100.0,27687.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3492.0,28359.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,26736.0,81415.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23429.0,70218.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,8533.0,35759.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,4125.0,25499.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,33797.0,79995.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,31937.0,55246.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5592.0,39079.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,13508.0,48783.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,7867.0,22189.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,12863.0,38645.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,16720.0,61717.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15918.0,16518.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3068.0,18798.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,46714.0,56673.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,49681.0,83607.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,200.0,43831.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,6502.0,24984.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,14283.0,56458.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,41490.0,85253.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,9087.0,57240.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,4000.0,19271.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,19852.0,64161.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,49920.0,67701.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,4305.0,37800.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,22360.0,46658.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3400.0,69855.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,4210.0,24589.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3416.0,34802.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,6071.0,28796.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,400.0,19469.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,12818.0,38019.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,34916.0,43044.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,19288.0,88304.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17211.0,68143.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23233.0,50315.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,16457.0,58324.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3163.0,22203.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15257.0,41062.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,24319.0,45038.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,22054.0,78779.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,33389.0,33689.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,18788.0,56732.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15684.0,44650.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,34263.0,59073.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3401.0,18321.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,10405.0,48025.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3404.0,26549.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,16490.0,29510.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5463.0,70875.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,16085.0,53954.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,14846.0,38936.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,16100.0,9924.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5694.0,19810.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3341.0,27451.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,10631.0,28802.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15714.0,57619.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5142.0,50258.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,8574.0,28568.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,6014.0,54835.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3330.0,24119.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17531.0,57849.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,12149.0,27732.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17354.0,60539.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17385.0,37703.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3016.0,25640.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,6803.0,41613.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,9816.0,43586.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,2993.0,24048.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,14961.0,38285.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,10768.0,31520.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,18481.0,49798.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,2400.0,8715.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,20529.0,61511.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3132.0,24984.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,2902.0,3802.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23003.0,79698.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,13734.0,63439.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,10324.0,74192.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,9924.0,21300.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,30292.0,82615.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,7405.0,42456.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,20213.0,43885.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,14301.0,27668.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,22550.0,60519.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5209.0,25857.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3382.0,22561.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,22103.0,50908.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3250.0,30918.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,6511.0,62006.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,9261.0,29392.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3773.0,35330.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,7393.0,21449.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,16064.0,66932.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17623.0,40163.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23122.0,42396.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,6844.0,27009.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3441.0,24798.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5443.0,37564.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5549.0,32458.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,13455.0,45127.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,13201.0,60836.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,5015.0,29579.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,2904.0,13795.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,24026.0,72373.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,31648.0,53656.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,11222.0,32781.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,11639.0,60838.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,7618.0,30846.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,3420.0,18251.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,33735.0,76489.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,44349.0,170071.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,22127.0,47321.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,18471.0,40350.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,18286.0,45846.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,19935.0,71027.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,10770.0,41065.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,8367.0,57129.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15290.0,53403.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15405.0,65425.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,17275.0,62303.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,23271.0,37937.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,14609.0,74837.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,15272.0,48115.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,13463.0,53658.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-05,11448.0,61979.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
